,Date,Open,High,Low,Close,Volume,Market Cap
1131,2014-08-18,491.51,499.37,443.85,461.46,50783800.0,6465210000
1132,2014-08-17,519.14,520.19,483.63,491.8,24300900.0,6826520000
1133,2014-08-16,497.83,521.48,487.74,519.71,22832500.0,6544250000
1134,2014-08-15,511.14,518.18,487.93,497.01,25598300.0,6717150000
1135,2014-08-14,546.18,546.24,498.73,505.97,35803900.0,7175190000
1136,2014-08-13,570.38,573.03,532.67,546.66,25777500.0,7490990000
1137,2014-12-08,576.51,576.95,566.6,569.64,13978200.0,7569070000
1138,2014-11-08,591.28,591.51,574.05,576.37,14764200.0,7760290000
1139,2014-10-08,589.17,594.46,587.94,591.06,7555310.0,7730000000
1140,2014-09-08,592.47,592.47,587.63,589.37,7922070.0,7770550000
1141,2014-08-08,588.88,598.12,588.79,592.58,11072000.0,7721090000
1142,2014-07-08,584.65,591.1,584.05,588.87,11131400.0,7663290000
1143,2014-06-08,585.95,587.49,583.1,584.65,14497900.0,7678040000
1144,2014-05-08,589.01,589.87,584.1,585.44,10790800.0,7716120000
1145,2014-04-08,586.23,591.95,583.74,588.78,9867570.0,7677850000
1146,2014-03-08,588.89,589.15,581.65,586.67,9917990.0,7710420000
1147,2014-02-08,594.9,594.91,586.15,589.33,8359080.0,7786620000
1148,2014-01-08,586.2,597.92,583.63,594.92,18215900.0,7670500000
1149,2014-07-31,567.37,586.24,564.51,586.24,22467900.0,7421870000
1150,2014-07-30,584.74,585.12,564.9,567.29,14898800.0,7646630000
1151,2014-07-29,585.55,588.38,581.7,584.73,11275400.0,7655040000
1152,2014-07-28,594.14,594.57,575.18,585.69,19316400.0,7765040000
1153,2014-07-27,595.67,598.94,593.43,593.85,7774230.0,7782830000
1154,2014-07-26,601.54,602.09,593.96,595.81,10752900.0,7857510000
1155,2014-07-25,601.51,607.07,597.23,601.09,12279500.0,7854660000
1156,2014-07-24,619.5,620.43,595.57,601.73,20917200.0,8087290000
1157,2014-07-23,621.12,624.43,618.29,619.41,11056600.0,8106260000
1158,2014-07-22,622.27,624.3,620.96,621.55,9602880.0,8119060000
1159,2014-07-21,623.95,624.09,619.11,622.21,10711900.0,8138520000
1160,2014-07-20,628.56,628.56,622.77,623.9,5760120.0,8196210000
1161,2014-07-19,629.17,629.17,624.6,628.51,7222030.0,8201340000
1162,2014-07-18,622.37,629.21,620.47,628.78,14158100.0,8110060000
1163,2014-07-17,616.54,626.29,608.4,623.09,16576700.0,8031440000
1164,2014-07-16,622.01,623.09,615.33,616.8,13182400.0,8100510000
1165,2014-07-15,620.0,625.14,619.63,621.59,10873200.0,8071770000
1166,2014-07-14,626.56,627.34,617.32,619.32,12706800.0,8155140000
1167,2014-07-13,634.22,634.73,624.91,626.5,11291000.0,8252240000
1168,2014-12-07,631.88,636.66,626.98,633.71,13329000.0,8219370000
1169,2014-11-07,616.66,632.09,615.77,632.0,16467100.0,8019000000
1170,2014-10-07,624.83,626.12,612.35,616.76,15880700.0,8122830000
1171,2014-09-07,625.22,627.0,622.6,624.51,9819150.0,8125370000
1172,2014-08-07,622.57,626.7,620.91,624.82,10005500.0,8088590000
1173,2014-07-07,635.46,637.16,617.01,624.09,17813600.0,8253710000
1174,2014-06-07,631.77,638.65,631.16,635.81,10080000.0,8203530000
1175,2014-05-07,629.95,633.22,628.0,631.46,9105940.0,8177490000
1176,2014-04-07,644.65,648.43,629.4,630.69,22237200.0,8365570000
1177,2014-03-07,650.77,650.77,641.3,645.16,18949000.0,8442770000
1178,2014-02-07,641.04,656.68,638.34,650.88,25768200.0,8314310000
1179,2014-01-07,641.39,657.86,640.11,640.81,38446300.0,8316770000
1180,2014-06-30,602.62,645.15,599.88,639.8,46422400.0,7812050000
1181,2014-06-29,596.33,604.08,596.16,602.72,8897470.0,7728190000
1182,2014-06-28,599.08,604.47,595.92,596.55,13398100.0,7761630000
1183,2014-06-27,581.3,600.12,579.88,597.26,20814600.0,7527840000
1184,2014-06-26,566.14,581.63,564.73,581.14,14655900.0,7329110000
1185,2014-06-25,581.81,583.6,565.63,566.34,20687700.0,7529260000
1186,2014-06-24,593.97,596.97,582.36,582.36,14144900.0,7683850000
1187,2014-06-23,602.16,603.21,586.34,593.98,14053800.0,7787160000
1188,2014-06-22,595.9,606.0,594.63,602.27,10877700.0,7703560000
1189,2014-06-21,593.68,599.46,587.74,594.99,9256290.0,7672030000
1190,2014-06-20,597.4,599.75,587.76,594.15,18134100.0,7717370000
1191,2014-06-19,608.07,612.24,597.02,598.07,12803800.0,7852650000
1192,2014-06-18,609.77,615.88,604.4,607.96,17862000.0,7872150000
1193,2014-06-17,591.59,610.89,590.4,610.86,18597300.0,7634710000
1194,2014-06-16,592.65,608.72,587.07,592.19,28677500.0,7645650000
1195,2014-06-15,575.93,592.94,554.89,592.94,23580900.0,7427200000
1196,2014-06-14,600.75,601.27,549.82,577.36,38481200.0,7744580000
1197,2014-06-13,585.7,615.14,585.7,600.16,35700700.0,7548170000
1198,2014-12-06,633.43,638.11,573.27,586.95,50818800.0,8160590000
1199,2014-11-06,653.19,657.04,632.55,633.02,25163800.0,8412780000
1200,2014-10-06,650.04,659.62,646.56,653.15,17913400.0,8369550000
1201,2014-09-06,655.64,657.7,644.39,649.16,19065400.0,8439070000
1202,2014-08-06,654.99,658.88,653.47,656.14,8614190.0,8428530000
1203,2014-07-06,653.52,656.94,644.91,654.97,15855300.0,8407050000
1204,2014-06-06,659.28,661.37,652.3,653.7,18680100.0,8478870000
1205,2014-05-06,641.07,663.53,640.09,659.26,29621300.0,8242230000
1206,2014-04-06,666.77,668.56,624.09,641.61,37731500.0,8569660000
1207,2014-03-06,660.55,674.11,650.78,667.61,40653700.0,8486730000
1208,2014-02-06,629.64,665.5,618.75,660.62,45450200.0,8086630000
1209,2014-01-06,623.69,671.51,619.91,630.23,45259100.0,8007450000
1210,2014-05-31,615.69,624.72,604.47,623.68,15107100.0,7902400000
1211,2014-05-30,568.18,618.46,568.16,615.33,31985400.0,7290240000
1212,2014-05-29,576.33,577.1,561.6,568.18,18707800.0,7392820000
1213,2014-05-28,571.91,578.62,564.09,577.06,19289000.0,7333770000
1214,2014-05-27,582.59,589.52,554.43,571.24,38032000.0,7468620000
1215,2014-05-26,571.39,588.39,565.33,583.42,29959800.0,7322870000
1216,2014-05-25,525.23,576.48,525.23,571.59,47010300.0,6729120000
1217,2014-05-24,521.05,525.17,516.28,525.14,11499300.0,6673600000
1218,2014-05-23,525.72,541.96,520.08,520.22,34934700.0,6731160000
1219,2014-05-22,492.05,525.36,490.19,524.58,33086500.0,6297990000
1220,2014-05-21,485.8,494.37,483.49,491.77,14626000.0,6215880000
1221,2014-05-20,446.31,491.44,446.01,485.72,40327500.0,5708560000
1222,2014-05-19,446.08,447.56,443.1,446.18,6242620.0,5703760000
1223,2014-05-18,448.7,449.77,444.78,446.26,2857830.0,5735400000
1224,2014-05-17,448.12,451.98,447.3,448.9,2945790.0,5725990000
1225,2014-05-16,447.39,450.66,444.96,448.06,6475100.0,5714640000
1226,2014-05-15,444.14,449.8,443.63,447.25,7362980.0,5671210000
1227,2014-05-14,440.59,446.66,440.5,443.97,9472960.0,5624310000
1228,2014-05-13,441.53,441.98,436.97,440.67,7682670.0,5634510000
1229,2014-12-05,438.3,442.26,434.23,441.46,7383770.0,5591520000
1230,2014-11-05,453.92,455.34,433.4,438.89,12251700.0,5789010000
1231,2014-10-05,450.46,455.77,448.47,454.43,6682600.0,5742830000
1232,2014-09-05,440.18,452.69,440.14,449.46,10347900.0,5609930000
1233,2014-08-05,438.68,448.4,438.14,440.17,9446580.0,5588990000
1234,2014-07-05,429.34,446.13,428.45,438.82,18332200.0,5468310000
1235,2014-06-05,433.36,448.04,423.25,428.96,12507300.0,5517460000
1236,2014-05-05,434.78,440.97,427.62,433.48,10004800.0,5534140000
1237,2014-04-05,438.52,439.77,430.05,436.4,5621260.0,5580030000
1238,2014-03-05,449.4,449.4,430.68,437.76,9849640.0,5716960000
1239,2014-02-05,457.36,457.93,443.4,449.38,10394200.0,5816390000
1240,2014-01-05,447.63,460.61,447.63,457.76,12871800.0,5690670000
1241,2014-04-30,446.89,451.1,436.7,447.64,15244900.0,5679680000
1242,2014-04-29,439.98,451.64,435.18,447.21,16401400.0,5590030000
1243,2014-04-28,430.72,447.53,422.94,440.29,23876600.0,5470650000
1244,2014-04-27,457.24,459.33,436.39,436.39,10949500.0,5805530000
1245,2014-04-26,461.7,464.54,449.1,458.6,12214600.0,5860330000
1246,2014-04-25,500.09,500.3,442.95,461.45,46856500.0,6345230000
1247,2014-04-24,490.82,500.46,482.95,500.46,13009400.0,6225860000
1248,2014-04-23,488.36,493.25,485.82,491.3,9814530.0,6192560000
1249,2014-04-22,495.45,503.22,487.58,487.92,11670900.0,6280640000
1250,2014-04-21,497.74,510.57,493.2,495.77,15171400.0,6307460000
1251,2014-04-20,501.75,510.87,490.84,498.17,12103100.0,6356070000
1252,2014-04-19,479.58,503.56,470.56,501.56,19588200.0,6073340000
1253,2014-04-18,495.8,498.6,472.74,479.64,19042400.0,6276700000
1254,2014-04-17,529.07,533.52,484.87,495.96,34025500.0,6695650000
1255,2014-04-16,522.18,542.38,502.78,527.39,56480100.0,6606460000
1256,2014-04-15,458.37,519.0,453.54,515.59,49561000.0,5797070000
1257,2014-04-14,414.83,469.75,407.37,458.79,50730200.0,5244350000
1258,2014-04-13,421.46,427.4,395.25,414.06,22493500.0,5326230000
1259,2014-12-04,420.89,439.61,415.79,421.12,19226500.0,5317310000
1260,2014-11-04,363.71,429.77,351.27,420.95,62562800.0,4593400000
1261,2014-10-04,442.26,443.37,358.73,365.18,55868300.0,5583670000
1262,2014-09-04,453.18,455.73,441.93,442.73,13204400.0,5719730000
1263,2014-08-04,447.61,457.42,446.11,453.09,10921600.0,5648000000
1264,2014-07-04,461.47,462.56,445.12,449.42,15616600.0,5821160000
1265,2014-06-04,463.4,466.32,452.97,460.5,10241400.0,5843670000
1266,2014-05-04,446.68,463.57,444.2,461.91,13404500.0,5630890000
1267,2014-04-04,445.66,454.65,429.09,447.53,22925500.0,5615980000
1268,2014-03-04,436.44,449.56,414.89,444.72,40765500.0,5497550000
1269,2014-02-04,479.14,495.05,431.27,437.14,49647600.0,6032970000
1270,2014-01-04,457.0,495.34,457.0,478.38,35685800.0,5752280000
1271,2014-03-31,462.3,483.02,443.37,457.0,28254000.0,5816910000
1272,2014-03-30,492.37,492.37,444.18,460.27,42958300.0,6193560000
1273,2014-03-29,501.71,504.86,489.73,491.17,11147100.0,6308890000
1274,2014-03-28,477.14,526.02,473.23,495.67,58828300.0,5997850000
1275,2014-03-27,580.26,580.56,471.24,471.24,62225400.0,7291520000
1276,2014-03-26,583.48,590.03,570.96,580.83,16401100.0,7329720000
1277,2014-03-25,585.03,585.44,572.61,583.92,14020100.0,7346810000
1278,2014-03-24,562.51,586.56,551.77,583.41,22706900.0,7061380000
1279,2014-03-23,565.76,570.24,560.88,561.27,9288400.0,7099230000
1280,2014-03-22,571.18,572.55,554.39,565.04,17360700.0,7164770000
1281,2014-03-21,588.29,604.59,561.81,571.49,38414100.0,7376710000
1282,2014-03-20,609.75,609.75,587.49,588.77,20572900.0,7642910000
1283,2014-03-19,613.9,622.0,609.1,609.89,14228900.0,7692450000
1284,2014-03-18,621.84,622.39,603.8,614.83,24011500.0,7789810000
1285,2014-03-17,630.92,632.68,616.86,622.37,14648200.0,7901040000
1286,2014-03-16,636.5,637.52,628.11,631.11,5277290.0,7968200000
1287,2014-03-15,629.37,639.14,627.3,636.12,4342080.0,7876360000
1288,2014-03-14,638.14,639.53,627.21,628.8,11913800.0,7983980000
1289,2014-03-13,633.62,644.2,630.85,638.14,11634900.0,7924860000
1290,2014-12-03,631.91,648.03,629.51,632.1,18621200.0,7900600000
1291,2014-11-03,627.95,638.42,618.84,634.11,11732500.0,7848450000
1292,2014-10-03,636.33,644.76,615.02,627.79,20639800.0,7950820000
1293,2014-09-03,616.31,643.95,612.35,636.96,15396500.0,7697910000
1294,2014-08-03,629.66,635.14,604.46,617.45,18654200.0,7862010000
1295,2014-07-03,664.31,665.34,616.35,629.15,34150800.0,8291900000
1296,2014-06-03,664.52,669.77,649.79,663.86,16068100.0,8291650000
1297,2014-05-03,666.24,674.28,646.28,665.51,22461900.0,8310510000
1298,2014-04-03,668.24,696.22,655.68,666.78,55344600.0,8332950000
1299,2014-03-03,562.56,702.91,560.52,667.76,96056900.0,7013060000
1300,2014-02-03,567.23,570.48,553.27,559.79,7950760.0,7069290000
1301,2014-01-03,549.92,573.38,539.29,565.61,18668100.0,6851590000
1302,2014-02-28,579.7,584.14,545.17,549.26,28076100.0,7219990000
1303,2014-02-27,581.65,594.05,566.62,578.77,25540800.0,7241560000
1304,2014-02-26,537.04,603.8,532.58,582.69,64642700.0,6683680000
1305,2014-02-25,540.24,541.38,420.41,538.71,126314000.0,6721330000
1306,2014-02-24,606.04,607.61,538.7,546.32,57893900.0,7537080000
1307,2014-02-23,606.47,639.91,599.7,605.82,31434400.0,7539890000
1308,2014-02-22,574.24,614.48,558.58,605.42,31254000.0,7136600000
1309,2014-02-21,556.88,582.96,530.47,574.16,47308100.0,6918730000
1310,2014-02-20,623.09,627.73,556.14,556.14,46905000.0,7738580000
1311,2014-02-19,625.97,631.77,618.7,623.03,13897800.0,7771210000
1312,2014-02-18,627.16,645.76,612.54,626.6,20015100.0,7783430000
1313,2014-02-17,614.23,656.95,607.31,626.27,31948400.0,7620580000
1314,2014-02-16,651.3,665.1,584.17,616.63,40061700.0,8077340000
1315,2014-02-15,660.9,661.84,632.84,650.92,26709200.0,8193290000
1316,2014-02-14,601.17,691.72,541.04,661.99,102506000.0,7449940000
1317,2014-02-13,651.08,657.99,601.91,605.24,38588100.0,8065550000
1318,2014-12-02,672.38,672.9,643.04,651.72,25367600.0,8326420000
1319,2014-11-02,683.5,712.46,636.66,672.17,72745200.0,8461320000
1320,2014-10-02,681.32,703.71,550.5,681.03,112758000.0,8431680000
1321,2014-09-02,671.46,712.27,655.25,682.9,39311400.0,8307340000
1322,2014-08-02,699.57,721.82,661.87,673.92,38742600.0,8651930000
1323,2014-07-02,783.2,783.2,654.35,712.4,113643000.0,9683190000
1324,2014-06-02,815.59,819.81,770.59,781.55,50108700.0,10079900000
1325,2014-05-02,829.96,837.32,811.91,811.91,22395100.0,10254100000
1326,2014-04-02,823.77,840.17,820.94,827.96,16609700.0,10174000000
1327,2014-03-02,824.08,826.48,807.22,823.83,13940100.0,10174100000
1328,2014-02-02,832.9,844.72,820.67,825.37,11300900.0,10279200000
1329,2014-01-02,828.61,853.52,827.11,832.58,19668700.0,10222300000
1330,2014-01-31,818.43,831.87,812.6,829.92,17107900.0,10092900000
1331,2014-01-30,826.02,830.5,799.06,819.03,29918200.0,10182900000
1332,2014-01-29,809.96,836.87,809.85,826.0,17984400.0,9981850000
1333,2014-01-28,774.02,832.5,766.98,812.51,44875500.0,9535950000
1334,2014-01-27,884.6,893.0,757.11,771.39,49233600.0,10894400000
1335,2014-01-26,853.68,897.02,844.86,885.28,32224300.0,10510400000
1336,2014-01-25,796.24,861.45,792.96,853.61,24303900.0,9799920000
1337,2014-01-24,822.43,822.43,783.58,797.07,34912000.0,10118400000
1338,2014-01-23,845.46,851.57,819.32,822.04,15607100.0,10398000000
1339,2014-01-22,867.21,870.15,837.36,845.59,18453700.0,10661400000
1340,2014-01-21,869.65,881.2,855.93,863.91,18997300.0,10687700000
1341,2014-01-20,871.39,886.39,853.87,870.2,27652700.0,10704800000
1342,2014-01-19,839.66,870.96,825.53,870.96,24365700.0,10311500000
1343,2014-01-18,816.07,841.49,816.07,840.0,18052700.0,10018200000
1344,2014-01-17,834.49,842.91,797.63,814.64,39031700.0,10241200000
1345,2014-01-16,860.29,866.16,835.63,835.63,19149300.0,10553800000
1346,2014-01-15,833.12,872.81,830.86,860.9,28107200.0,10216700000
1347,2014-01-14,843.17,855.69,825.66,833.27,20829800.0,10336500000
1348,2014-01-13,860.19,861.29,806.05,841.2,45580900.0,10541500000
1349,2014-12-01,919.6,928.52,851.17,863.22,39623500.0,11264800000
1350,2014-11-01,867.32,921.48,861.72,913.95,44754200.0,10619900000
1351,2014-10-01,846.69,871.19,822.6,868.48,31876800.0,10363300000
1352,2014-09-01,841.47,864.36,804.14,846.86,59998600.0,10295100000
1353,2014-08-01,795.99,870.68,776.18,842.72,74175600.0,9734800000
1354,2014-07-01,946.49,965.74,802.0,802.0,81311700.0,11571400000
1355,2014-06-01,936.05,1017.12,905.71,953.29,85565700.0,11410400000
1356,2014-05-01,858.55,952.4,854.52,933.53,72898500.0,10465700000
1357,2014-04-01,823.27,859.51,801.67,859.51,38005000.0,10035600000
1358,2014-03-01,802.85,834.15,789.12,818.72,37810100.0,9786680000
1359,2014-02-01,773.44,820.31,767.21,802.39,38489500.0,9428180000
1360,2014-01-01,754.97,775.35,754.97,771.4,22489400.0,9203030000
1361,2013-12-31,760.32,760.58,738.17,754.01,20897300.0,9268240000
1362,2013-12-30,741.35,766.6,740.24,756.13,20707700.0,9037000000
1363,2013-12-29,728.05,748.61,714.44,745.05,19011300.0,8872600000
1364,2013-12-28,737.98,747.06,705.35,727.83,32505800.0,8990850000
1365,2013-12-27,763.28,777.51,713.6,735.07,46862700.0,9295570000
1366,2013-12-26,683.94,777.75,683.94,761.98,43318486.9,8326270000
1367,2013-12-25,666.31,682.7,649.48,682.21,42187747.69,8108930000
1368,2013-12-24,672.36,684.39,645.71,665.58,42556093.76,8179730000
1369,2013-12-23,613.06,680.91,611.04,673.41,38789078.81,7455670000
1370,2013-12-22,601.78,666.74,585.64,617.18,38062115.57,7315940000
1371,2013-12-21,619.9,654.27,579.17,605.66,39195247.99,7533740000
1372,2013-12-20,694.22,729.16,595.33,625.32,43878289.69,8433870000
1373,2013-12-19,519.06,707.23,502.89,691.96,32792009.31,6302970000
1374,2013-12-18,678.2,679.32,420.51,522.7,42828243.24,8232040000
1375,2013-12-17,706.37,754.83,630.88,682.12,44588552.49,8570390000
1376,2013-12-16,880.33,882.25,668.25,705.97,55546379.98,10676600000
1377,2013-12-15,875.29,886.16,825.0,876.12,55208209.14,10611600000
1378,2013-12-14,899.85,904.65,858.36,872.6,56734139.99,10904900000
1379,2013-12-13,874.98,941.79,860.05,892.58,55146297.87,10599700000
1380,2013-12-12,882.78,901.94,844.95,873.26,55619216.77,10690600000
1381,2013-11-12,989.07,1001.58,834.23,878.48,62294708.98,11973700000
1382,2013-10-12,892.32,997.23,892.32,988.51,56179019.56,10798200000
1383,2013-09-12,793.8,921.93,780.9,893.19,49958133.0,9602480000
1384,2013-08-12,697.31,802.51,670.88,795.87,43867832.41,8431860000
1385,2013-07-12,835.32,854.64,640.22,698.23,52528855.63,10096600000
1386,2013-06-12,1042.38,1042.38,829.45,829.45,65521378.98,12593900000
1387,2013-05-12,1152.73,1154.36,897.11,1045.11,72432550.24,13922300000
1388,2013-04-12,1077.58,1156.12,1070.16,1151.17,67686192.56,13010000000
1389,2013-03-12,1046.4,1096.0,1011.21,1078.28,65700349.38,12628300000
1390,2013-02-12,951.42,1055.42,938.41,1043.33,59717326.98,11478300000
1391,2013-01-12,1128.92,1133.08,801.82,955.85,70830140.77,13614300000
1392,2013-11-30,1129.37,1156.14,1106.61,1129.43,70832221.82,13614700000
1393,2013-11-29,1042.01,1146.97,1000.64,1131.97,65329922.26,12557100000
1394,2013-11-28,1003.38,1077.56,962.17,1031.95,62884166.75,12087000000
1395,2013-11-27,923.85,1001.96,891.68,1001.96,57878718.19,11124900000
1396,2013-11-26,805.73,928.54,800.8,928.1,50462163.62,9699360000
1397,2013-11-25,773.02,810.68,754.43,799.11,48396252.0,9302270000
1398,2013-11-24,795.63,807.36,722.87,774.25,49794302.24,9570990000
1399,2013-11-23,771.7,844.97,771.7,797.82,48279609.07,9279850000
1400,2013-11-22,724.07,780.85,668.13,771.44,45283519.56,8703970000
1401,2013-11-21,594.32,733.4,577.29,722.43,37157326.51,7142030000
1402,2013-11-20,577.98,599.65,448.45,590.83,36123408.21,6943300000
1403,2013-11-19,712.76,806.11,456.39,584.61,44532156.0,8559550000
1404,2013-11-18,496.58,703.78,494.94,703.56,31015467.87,5961500000
1405,2013-11-17,440.96,500.58,440.24,492.11,27530903.59,5291730000
1406,2013-11-16,417.28,450.26,415.57,440.22,26041911.41,5005530000
1407,2013-11-15,419.41,437.89,396.11,417.95,26165785.99,5029340000
1408,2013-11-14,406.41,425.9,395.19,420.2,25345123.42,4871600000
1409,2013-11-13,360.97,414.05,359.8,407.37,22503447.91,4325400000
1410,2013-12-11,343.06,362.81,342.8,360.33,21377911.33,4109060000
1411,2013-11-11,325.41,351.27,311.78,342.44,20270115.71,3896130000
1412,2013-10-11,348.82,350.7,277.24,326.62,21720608.45,4174930000
1413,2013-09-11,338.58,370.82,319.71,339.11,21076471.05,4051120000
1414,2013-08-11,297.85,338.66,296.93,338.11,18535871.64,3562790000
1415,2013-07-11,261.68,304.17,261.55,296.41,16280012.06,3129190000
1416,2013-06-11,244.78,263.0,244.78,262.5,15223410.3,2926100000
1417,2013-05-11,229.21,250.66,226.22,245.24,14249894.52,2738980000
1418,2013-04-11,214.66,231.01,213.94,229.1,13339902.83,2564070000
1419,2013-03-11,205.99,215.05,203.99,215.05,12795968.05,2459520000
1420,2013-02-11,205.81,207.76,201.65,206.22,12779371.67,2456330000
1421,2013-01-11,203.9,206.65,202.13,206.18,12655236.96,2432470000
1422,2013-10-31,199.83,205.18,198.85,204.0,12397186.6,2382870000
1423,2013-10-30,204.39,209.16,199.97,199.97,12674850.87,2436240000
1424,2013-10-29,198.55,204.79,198.55,204.39,12308585.84,2365840000
1425,2013-10-28,196.21,198.62,192.06,198.55,12159062.31,2337100000
1426,2013-10-27,176.6,196.44,176.6,196.44,10939722.34,2102730000
1427,2013-10-26,187.45,188.41,175.75,177.32,11607427.64,2231070000
1428,2013-10-25,197.69,198.87,168.5,186.69,12235436.89,2351780000
1429,2013-10-24,214.3,217.42,168.52,198.23,13257493.19,2548230000
1430,2013-10-23,193.36,213.62,192.38,213.62,11956471.97,2298160000
1431,2013-10-22,182.65,196.27,182.65,193.76,11288402.48,2169750000
1432,2013-10-21,174.8,184.82,174.8,182.21,10798470.99,2075580000
1433,2013-10-20,171.66,174.91,168.95,174.61,10600042.75,2037440000
1434,2013-10-19,155.91,177.48,155.7,172.42,9622937.152,1849630000
1435,2013-10-18,146.37,155.96,145.57,155.96,9030461.855,1735750000
1436,2013-10-17,142.41,147.42,142.41,146.25,8783076.885,1688200000
1437,2013-10-16,145.65,152.23,142.43,142.55,8978903.81,1725840000
1438,2013-10-15,140.77,145.39,139.13,145.24,8673301.431,1667100000
1439,2013-10-14,139.27,144.12,138.9,140.52,8576376.468,1648470000
1440,2013-10-13,135.19,138.66,134.55,138.13,8321239.582,1599430000
1441,2013-12-10,130.9,135.66,130.56,135.19,8053512.336,1547970000
1442,2013-11-10,130.75,131.81,129.64,130.9,8041182.107999999,1545600000
1443,2013-10-10,130.67,131.5,129.26,130.59,8032961.955,1544020000
1444,2013-09-10,125.85,131.75,125.58,130.69,7733758.8089999985,1486510000
1445,2013-08-10,126.74,127.47,124.71,126.0,7785733.063999998,1496500000
1446,2013-07-10,129.43,130.27,126.36,126.94,7948367.221,1527760000
1447,2013-06-10,128.36,129.66,126.15,129.0,7879588.476,1514540000
1448,2013-05-10,128.63,130.44,128.03,128.55,7892490.994,1517020000
1449,2013-04-10,123.41,130.09,123.41,129.01,7569303.732000002,1454900000
1450,2013-03-10,114.45,123.63,111.82,123.63,7016784.62,1348700000
1451,2013-02-10,132.05,133.59,102.25,114.13,8092532.047999999,1555470000
1452,2013-01-10,132.68,134.63,131.55,132.18,8127909.919,1562270000
1453,2013-09-30,137.15,138.35,130.27,133.0,8398862.795,1614350000
1454,2013-09-29,134.9,140.61,134.71,137.34,8258079.676,1587290000
1455,2013-09-28,133.77,135.63,132.56,134.78,8185815.171,1573400000
1456,2013-09-27,128.94,134.74,128.49,133.78,7887288.366,1516020000
1457,2013-09-26,128.21,134.93,127.32,128.38,7839944.45,1506920000
1458,2013-09-25,127.38,129.69,127.33,128.22,7785785.09,1496510000
1459,2013-09-24,126.05,127.46,125.39,127.25,7700982.251,1480210000
1460,2013-09-23,128.98,132.72,125.66,125.95,7876466.9,1513940000
1461,2013-09-22,127.87,133.94,126.59,129.12,7805294.946,1500260000
1462,2013-09-21,126.95,128.61,126.24,127.43,7746037.011,1488870000
1463,2013-09-20,129.7,135.62,126.68,127.04,7910440.062000001,1520470000
1464,2013-09-19,131.37,131.77,128.45,129.65,8009081.892000001,1539430000
1465,2013-09-18,131.71,133.2,130.54,131.47,8026978.932999998,1542870000
1466,2013-09-17,131.59,132.76,124.89,131.66,8016625.703,1540880000
1467,2013-09-16,130.86,132.72,129.77,131.72,7969489.891,1531820000
1468,2013-09-15,129.4,131.44,128.26,130.37,7877507.425,1514140000
1469,2013-09-14,135.01,135.85,128.87,129.22,8215210.02,1579050000
1470,2013-09-13,132.83,137.58,132.27,134.98,8079057.241,1552880000
1471,2013-12-09,135.55,136.08,131.81,133.13,8240754.924,1583960000
1472,2013-11-09,125.89,137.83,123.27,135.25,7650204.6,1470450000
1473,2013-10-09,127.27,129.74,125.9,125.91,7730897.363,1485960000
1474,2013-09-09,121.86,129.06,119.75,127.11,7399073.738,1422180000
1475,2013-08-09,124.13,124.72,120.49,121.66,7534342.071,1448180000
1476,2013-07-09,118.89,125.94,118.46,124.15,7214016.254,1386610000
1477,2013-06-09,126.49,127.34,119.15,119.15,7672159.6910000015,1474670000
1478,2013-05-09,126.76,131.44,121.83,126.43,7685582.472,1477250000
1479,2013-04-09,136.53,144.5,123.61,126.74,8275040.244,1590550000
1480,2013-03-09,135.61,138.34,133.0,136.77,8215886.362000002,1579180000
1481,2013-02-09,138.63,146.5,134.89,135.85,8394960.822999999,1613600000
1482,2013-01-09,135.14,145.81,134.81,138.34,8179728.096,1572230000
1483,2013-08-31,133.09,140.89,132.72,135.35,8051795.469,1547640000
1484,2013-08-30,122.35,135.75,120.99,133.49,7398761.581,1422120000
1485,2013-08-29,122.62,123.7,122.21,122.39,7412080.3089999985,1424680000
1486,2013-08-28,126.48,127.32,122.62,122.62,7642452.6839999985,1468960000
1487,2013-08-27,120.07,127.24,120.07,126.5,7252515.702,1394010000
1488,2013-08-26,122.11,122.75,119.93,120.06,7373164.65,1417200000
1489,2013-08-25,119.6,122.99,119.17,122.11,7219374.961,1387640000
1490,2013-08-24,118.51,121.39,118.02,120.05,7150596.217,1374420000
1491,2013-08-23,122.0,122.0,118.44,118.5,7358025.002,1414290000
1492,2013-08-22,123.3,123.5,120.6,121.15,7432994.874,1428700000
1493,2013-08-21,121.21,124.91,119.68,123.3,7303917.669,1403890000
1494,2013-08-20,119.0,123.01,117.51,121.2,7167816.916,1377730000
1495,2013-08-19,113.38,123.06,111.77,119.0,6826680.586,1312160000
1496,2013-08-18,112.75,114.69,112.0,113.5,6785891.981000002,1304320000
1497,2013-08-17,108.99,113.75,108.22,113.5,6557132.421,1260350000
1498,2013-08-16,110.0,112.3,108.52,108.99,6614985.646000002,1271470000
1499,2013-08-15,112.56,113.25,109.0,109.99,6766850.362000002,1300660000
1500,2013-08-14,109.56,115.0,108.0,112.56,6583665.824,1265450000
1501,2013-08-13,106.99,109.35,104.65,109.0,6427014.69,1235340000
1502,2013-12-08,105.0,108.0,103.5,106.64,6304492.796,1211790000
1503,2013-11-08,103.0,105.19,102.75,105.0,6181502.666,1188150000
1504,2013-10-08,102.8,103.9,102.41,103.0,6166727.202000001,1185310000
1505,2013-09-08,103.07,105.75,101.94,102.8,6180306.062000001,1187920000
